Subject Line,Spam
Geneticists and a tiny worm win Nobel prize,FALSE
Barney Not Found,FALSE
Movable Type 2.5 is out,FALSE
Trip Notes,FALSE
In praise of evolvable formats,FALSE
"Lego harpsichord: A for Obsessiveness, F for Tunefulness",FALSE
"$15,000 umbrella stand: nothing exceeds like excess",FALSE
Skinny Acoustic Bass,FALSE
BSkyB recruits heavyweight non-execs,FALSE
Plans for new youth units blocked,FALSE
Paddick backers angry at Met move,FALSE
Excellent Tim Biskup card deck,FALSE
MC Escher in Lego,FALSE
Doesn't smell like team spirit,FALSE
JJB Sports chief found hanged,FALSE
Blair challenge to IRA,FALSE
Palm-sized translators going to Iraq,FALSE
Tate unveils its biggest work,FALSE
Ink is speech,FALSE
US use of lie detector tests criticized,FALSE
Neutrino and X-ray physicists win Nobel Prize,FALSE
Davis stirs grassroots with right to buy promise,FALSE
Mystery Indian virus heading for Europe,FALSE
Critical breast cancer gene identified,FALSE
Bournemouth blues,FALSE
Feedback from my posting about FogBUGZ Setup fell into four,FALSE
Working for the Mouse,FALSE
Japa-crappers get high-tech,FALSE
America's great misleader,FALSE
Live forever or die trying,FALSE
Words fail me,FALSE
Wedding music,FALSE
Six,FALSE
Five,FALSE
[IMG: http://www.joelonsoftware.com/pictures/dhtml2d.jpg (Dynamic,FALSE
CIA in blow to Bush attack plans,FALSE
Italy goes over old battlegrounds,FALSE
Leader tells Tories: stop sniping,FALSE
Twilight Zone,FALSE
Australia declares world's largest marine reserve,FALSE
DNA match brings breakthrough,FALSE
Monster molecule techniques win Chemistry Nobel,FALSE
Missing Fleet Week,FALSE
US use of lie detector tests criticised,FALSE
Good Earnings Report,FALSE
Monkey or man?,FALSE
Musharraf keeps his hands on the reins,FALSE
'Seminal' eczema study reveals skin's broken defences,FALSE
Now we are 10,FALSE
Brown accused of backtracking on regional museums,FALSE
Plan to recover nuclear gas rejected,FALSE
Meet Carol Ann Duffy,FALSE
Wannabe fathers ramp up testosterone,FALSE
'Bust' market closes two Powergen stations,FALSE
Gene technique reveals human evolution,FALSE
Go-ahead for new-style hospitals,FALSE
Malicious code hidden in email software,FALSE
'Flexible' retirement gains ground,FALSE
Critical US satellites could be hacked,FALSE
CNET NEWS.COM: Cable companies cracking down on Wi-Fi,FALSE
Save an extra $50 on the iPaq 3835 PDA (CNET SHOPPER),FALSE
"This week: Deck, Tex-Edit Plus, Boom",FALSE
Reg Headlines Wednesday July 10,FALSE
[Lockergnome Penguin Shell]  Recursive Metaphor,FALSE
[Lockergnome Windows Daily]  Brilliant Mistakes,FALSE
Your Daily Dilbert 07/10/2002,FALSE
This week: Browse or bust,FALSE
[Lockergnome Tech Specialist]  Handprint Singing,FALSE
MS's Palladium: What the hell is it? (Here's what!) [ANCHORDESK],FALSE
What to look for in your next smart phone (Tech Update),FALSE
[Lockergnome Apple Core]  Skip Content,FALSE
Xscale disappoints in Toshiba's e740,FALSE
Looking for the perfect camera for your summer vacation? (CNET SHOPPER),FALSE
CNET NEWS.COM: The tech side of homeland defense,FALSE
NEWS.COM INVESTOR: Tech stocks drop again on Qwest criminal probe news,FALSE
IBM's thin ThinkPads fit to a T,FALSE
Get the Perfect Mix of ZDNet's Best Stuff!,FALSE
"This Week: FileSystem, AppletFile, PHP Master Editor",FALSE
Reg Headlines Thursday July 11,FALSE
[Lockergnome Windows Daily]  Fraud Wipes,FALSE
Shop smarter with ZDNet's price-feature analysis,FALSE
CNET NEWS.CONTEXT: Hollywood & Silicon Valley: A way out?,FALSE
Intel 900MHz / 256MB PC-133 / 10X DVD / 20GB PC: Starting Bid $229,FALSE
Next MS Office? Here's what I'd add--and delete [ANCHORDESK],FALSE
Your Daily Dilbert 07/11/2002,FALSE
Moore: Speech recognition next hurdle (Tech Update),FALSE
CNET Cool Gear:  Leica's legendary charm,FALSE
Our new Memory Configurator makes RAM shopping easy! (CNET SHOPPER),FALSE
Cell phones coming soon,FALSE
Great deals on perfect Summer cameras! (CNET SHOPPER),FALSE
CNET: Why I don't use firewalls,FALSE
"CNET NEWS.COM: Copies, Webcasts tangled in draft bill",FALSE
[Lockergnome Penguin Shell]  Karaoke Kernel,FALSE
NEWS.COM INVESTOR: Battered stocks regain ground,FALSE
CNET DIGITAL DISPATCH: Saying good-bye to free,FALSE
"Broadband ISPs wise up to wireless, defend (or don't) against hackers (CNET INTERNET SERVICES)",FALSE
[Lockergnome Digital Media]  Alphabet Speakerphone,FALSE
Reg Headlines Friday July 12,FALSE
New Sony Vaio: When small becomes TOO small [ANCHORDESK],FALSE
Take all your music on the road (ZDNET SHOPPER),FALSE
Your Daily Dilbert 07/12/2002,FALSE
What you need for iPaq wireless connectivity (Tech Update),FALSE
[Lockergnome Tech Specialist]  Geothermal Caffeine,FALSE
[Lockergnome Webmaster Weekly]  Compatible Whistles,FALSE
CNET NEWS.COM: Canning spam without eating up real mail,FALSE
Get the most out of your games and graphics! (CNET SHOPPER),FALSE
NEWS.COM INVESTOR: Techs fall with consumer sentiment,FALSE
THE WEEK IN REVIEW: Quit copying,FALSE
Your Daily Dilbert 07/13/2002,FALSE
Your Daily Jump Start,FALSE
[Lockergnome Windows Daily]  Beefier Vinyl,FALSE
Reg Headlines Monday July 15,FALSE
FREE SHIPPING! No Minimum Purchase* at Buy.com,FALSE
[Lockergnome Tech Specialist]  Tantamount Revelation,FALSE
[Lockergnome Windows Daily]  Deeper Uplink,FALSE
"Dear Steve Jobs: At Macworld, show me this... [ANCHORDESK]",FALSE
What's facing FBI's new CIO? (Tech Update),FALSE
[Lockergnome Digital Media]  Humblest Alarm,FALSE
CNET NEWS.COM: File-traders in the crosshairs,FALSE
Still hunting for the perfect RAM upgrade? (CNET SHOPPER),FALSE
"Looking for a quick, affordable way to upgrade your PC? (CNET SHOPPER)",FALSE
"NEWS.COM INVESTOR: Techs rise, but Dow falls on day of Bush speech",FALSE
"Four free e-mailers reviewed, Get the gear you need to burn DVDs",FALSE
Reg Headlines Tuesday July 16,FALSE
[Lockergnome Windows Daily]  Dignity Shakedown,FALSE
Why we're changing our publishing schedule [ANCHORDESK],FALSE
"Personal laser picks for students, SOHO users, and more! (ZDNET SHOPPER)",FALSE
Bridging the gap between Liberty and Microsoft (Tech Update),FALSE
[Lockergnome Tech Specialist]  Frequent Format,FALSE
[Lockergnome Penguin Shell]  Good Hearts,FALSE
CNET NEWS.COM: Microsoft reveals media XP details,FALSE
Save an extra $50 of Compaq's powerful iPaq H3835! (CNET SHOPPER),FALSE
NEWS.COM INVESTOR: Techs slump with Intel,FALSE
Reg Headlines Wednesday July 17,FALSE
"This week: Marine Aquarium, QuickTime, MoonDock",FALSE
[Lockergnome Windows Daily]  Medieval Mocha,FALSE
[Lockergnome Apple Core]  Intuitive Cash,FALSE
Your Daily Dilbert 07/17/2002,FALSE
This week: Rhapsody rules,FALSE
Check out the new CLIE PEG-T665C from Sony! (CNET SHOPPER),FALSE
Triple your dial-up Web surfing speeds! Here's how [ANCHORDESK],FALSE
Are bigger notebooks better?,FALSE
Where TabletPC will succeed (Tech Update),FALSE
[Lockergnome Tech Specialist]  Bridge Concept,FALSE
"CNET NEWS.COM: Jobs touts OS X, iPods, iMac",FALSE
"NEWS.COM INVESTOR: Techs gain on Intel, Motorola news",FALSE
CNET: Copycat worms and a PGP Outlook flaw,FALSE
CNET Cool Gear: Find the right cordless phone,FALSE
"This Week: Chilkat Zip, Anfy Java, VB-PowerWrap",FALSE
CNET: A note to our subscribers,FALSE
Reg Headlines Thursday July 18,FALSE
Sneak Peek: NEW HP Products,FALSE
Canon USA Reseller News : July,FALSE
[Lockergnome Digital Media]  Endorsed Compatibility,FALSE
Why we're changing our publishing schedule [ANCHORDESK],FALSE
When search results don't count (Tech Update),FALSE
Your Daily Dilbert 07/18/2002,FALSE
[Lockergnome Penguin Shell]  Weekend Warriors,FALSE
[Lockergnome Windows Daily]  Sticker Courtesy,FALSE
[Lockergnome Tech Specialist]  Friend Fry,FALSE
CNET NEWS.CONTEXT: Adios to options excess?,FALSE
[Lockergnome Penguin Shell]  Retail Ready,FALSE
CNET NEWS.COM: Selling secure laptops no open-shut case,FALSE
CNET: Miniature cameras and privacy laws,FALSE
"NEWS.COM INVESTOR: Techs lose again with Seibel earnings miss, AOL questions",FALSE
Olympus Brio D-100 1.3 MegaPixel Digital Camera: Starting Bid $99,FALSE
"MSN 8.0 on deck and on a roll, CyberSLAPPs explained (CNET INTERNET SERVICES)",FALSE
Great deals on the Summer's hottest MP3 players (CNET SHOPPER),FALSE
CNET DIGITAL DISPATCH: Mac zealots unite,FALSE
Cordless phones: the other wireless devices,FALSE
Reg Headlines Friday July 19,FALSE
Shopping for an affordable gaming PC? (CNET SHOPPER),FALSE
MS/Apple: Can this marriage be saved? (I doubt it) [ANCHORDESK],FALSE
Need a PDA that's more than a phonebook? (ZDNET SHOPPER),FALSE
"Hey, thief! This laptop is locked (Tech Update)",FALSE
Your Daily Dilbert 07/19/2002,FALSE
[Lockergnome Windows Daily]  Entrance Slouch,FALSE
THE WEEK IN REVIEW: Harvest at Macworld,FALSE
Your Daily Dilbert 07/20/2002,FALSE
Reg Headlines Monday July 22,FALSE
[Lockergnome Webmaster Weekly]  Educational Capabilities,FALSE
How Microsoft plans to take over your living room [ANCHORDESK],FALSE
Your Daily Dilbert 07/22/2002,FALSE
Why HP could be king of servers (Tech Update),FALSE
[Lockergnome Windows Daily]  Cranky Beats,FALSE
[Lockergnome Tech Specialist]  Concrete Geekitude,FALSE
[Lockergnome Digital Media]  Clever Ritual,FALSE
Reg Headlines Tuesday July 23,FALSE
"NEWS.COM INVESTOR: Techs fall again with telecoms, Dow drops below 8K",FALSE
CNET NEWS.COM: WorldCom woes lead to bankruptcy,FALSE
Apt repository authentication: it's time,FALSE
Re: RedHat 8.0 and his own freetype,FALSE
Malcolm in the Middle Sweepstakes Prize Notification,FALSE
The ISO17799 Newsletter - Issue 4,FALSE
"Virtueller Messetag der jobfair24 am Mittwoch, 03. Juli 2002",FALSE
F2M - Ihre kostenlose Faxnummer - Newsletter,FALSE
Lindows.com: Michael's Minute: Lindows.com Report Card,FALSE
"Jobs, Jobs, Jobs: HEUTE, 03.07.02 ist virtueller Messetag der jobfair24!!!",FALSE
Lindows.com: Michael's Minute: Do the Math...Dispel the Myths,FALSE
IBM eNews: Aktuelle Informationen von IBM,FALSE
Oracle Technology Network TechBlast - July 2002,FALSE
"DivX News: Battle of the Planets in DivX, Warcraft III, and the",FALSE
=?iso-8859-1?Q?Matrox_Parhelia=99_now_available?=,FALSE
[DEJD] DesktopEngineer.com Headlines - $200 For The Best Submission,FALSE
"When to Sell Online Seminar, Lesson 2: Companies Gone Wrong",FALSE
"Your NEW ""Leg-Up"" on Wall Street...",FALSE
"DivX News: DivX Affiliate Program, Nobody in DivX, and New Player",FALSE
Re: remove,FALSE
Cash Flow Doesn't Lie...Even After Today's Rally,FALSE
Hi! I'm new here.,FALSE
Back to School with Buy4Now,FALSE
Re: Hi! I'm new here.,FALSE
"EFFector 15.24: EFF Submits Comments to FCC, Johansen Trial",FALSE
blogged item,FALSE
Re: Hi! I'm new here.,FALSE
"Brother, Can You Spare a Jet?",FALSE
[forteana] Fwd: Explorator 5.15,FALSE
Re: Hi! I'm new here.,FALSE
Buy Ryanair Travel Insurance Today,FALSE
United We Fall?,FALSE
SEC Exposes Big Blue's Pink Slips,FALSE
"SOURCEFORGE.NET UPDATE: August 14, 2002",FALSE
"Neat Net Tricks Standard Issue 131 - August 15, 2002",FALSE
WinXPnews: Time To Patch Your Windows Media Player,FALSE
[SAtalk] OT: Can Weblogs Reach Ronald Scelson?,FALSE
"iSilo announcements (August 15, 2002)",FALSE
CERT Advisory CA-2002-21 Vulnerability in PHP,FALSE
LP RELEASE: Outrageous military spending,FALSE
firewalls Digest V1 #33,FALSE
MiniNTK 2002-08-16,FALSE
World Wide Words -- 17 Aug 02,FALSE
Re: kernel BUG at filemap.c:843!,FALSE
"EFFector 15.25: Judge Grants Consumer Voice in ReplayTV Lawsuit, Musician Endorses Music Sharing",FALSE
[use Perl] Stories for 2002-08-18,FALSE
Movies to Watch on Lifetime,FALSE
=?iso-2022-jp?B?UmU6IBskQjswSSkyPTNYJSglcyU4JUslIiVqJXMlME1NJVcbKEI=?=,FALSE
=?iso-2022-jp?B?GyRCRnxLXDhsJE43b0w+IUolNSVWJTglJyUvJUghSyEhJTkbKEI=?=,FALSE
BUG REVIEW,FALSE
[Lockergnome Tech Specialist]  Transportation Rage,FALSE
Terry Pratchett - AuthorTracker News from HarperCollins,FALSE
"WORD A DAY - ""coruscate"" - 8/20/02",FALSE
The Freedom Rides,FALSE
SEVERE THUNDERSTORM WARNING UNTIL THU AUG 15 2002 05:45 PM EDT FOR 12144,FALSE
UBID Auction Alert,FALSE
Subject: There's still time to enter Lifetime's New Season Sweeps!,FALSE
Astrology.com: daily horoscope,FALSE
Ashfield Online 9/1/2002 by Aric McKeown,FALSE
"Eagle: Lieutenant governor's race competitive, unique",FALSE
Wrox Press Developer's Journal,FALSE
Do you dream of the latest gadgets? (ZDNET SHOPPER),FALSE
[MLB-WIRELESS] FW: Cisco Wireless LAN Solutions,FALSE
Yahoo! News Story - Top Stories,FALSE
Red Hat Linux 8.0 now available on Red Hat Network,FALSE
updated weblogs from blo.gs,FALSE
"CAUCE NEWS, Vol 6, No 2, June 2002",FALSE
"MEDIA: spamNEWS Digest September 30 - October 05, 2002",FALSE
"testing for taint.org, part 2",FALSE
"Outer Where? Right here, at dELiAs*cOm!",FALSE
This Weeks Movie Trivia Question from All Things New England,FALSE
Tribute MovieMail - Vol. 1 #48,FALSE
"GAMESPOT PC: Lionheart designer diary, No One Lives Forever 2 screenshot update, and more!",FALSE
"Struts 1.1 Article, JavaServer Faces Tech Talk, iXML & Widget Pages Patterns, JRun 4.0 Review",FALSE
"On The Way to Telluride, On My Way Back to the World",FALSE
Today's news: Serious PHP flaw found,FALSE
VoIP tip: Troubleshooting voice,FALSE
Announcing the New Netscape 7.0 - The Fastest Netscape Browser Ever,FALSE
Geocaching.com Weekly Cache Notification,FALSE
BIG 12 OR BUST,FALSE
Automated 30 day renewal reminder 2002-05-27,FALSE
a deadlock problem,FALSE
"EFFector 15.28: Motions Filed in Morpheus Peer-to-Peer Case,",FALSE
[SQL] Database joins,FALSE
[NOVICE] pl/pgsql and returns timestamp type,FALSE
Geocaching.com Weekly Cache Notification,FALSE
Securing multiple virtual hosts,FALSE
JavaServer Pages updated,FALSE
Linux-Announce Digest #180,FALSE
"Core Java Technologies Tech Tips, September 10, 2002 (ArrayList vs. LinkedList, Zero-Length Arrays)",FALSE
September Core Java Technologies Newsletter,FALSE
"Classic Novels, Aesop's Fables, Issue 49",FALSE
DayTips' Poem-a-Day: 09/13/02,FALSE
You're signed up for the Reich Report!,FALSE
Personalize your Palm OS device,FALSE
Personal Finance: Resolutions You Can Keep,FALSE
AOL Keyword: Fraud Probe,FALSE
GOVERNMENT REGULATION IS KILLING THE STOCK MARKET,FALSE
[ILUG-Social] Re: Important - reenactor insurance needed,FALSE
Market Can't Find Its Bottom With Both Hands,FALSE
(SPAM? 08.00) lists.sourceforge.net mailing list memberships reminder,FALSE
"Core Java Technologies Tech Tips, September 10, 2002 (ArrayList vs. LinkedList, Zero-Length Arrays)",FALSE
September Core Java Technologies Newsletter,FALSE
"Classic Novels, Aesop's Fables, Issue 49",FALSE
DayTips' Poem-a-Day: 09/13/02,FALSE
You're signed up for the Reich Report!,FALSE
Personalize your Palm OS device,FALSE
Personal Finance: Resolutions You Can Keep,FALSE
AOL Keyword: Fraud Probe,FALSE
GOVERNMENT REGULATION IS KILLING THE STOCK MARKET,FALSE
[ILUG-Social] Re: Important - reenactor insurance needed,FALSE
Market Can't Find Its Bottom With Both Hands,FALSE
"EFFector 15.28: Motions Filed in Morpheus Peer-to-Peer Case,",FALSE
[SQL] Database joins,FALSE
[NOVICE] pl/pgsql and returns timestamp type,FALSE
Geocaching.com Weekly Cache Notification,FALSE
Securing multiple virtual hosts,FALSE
JavaServer Pages updated,FALSE
Linux-Announce Digest #180,FALSE
(SPAM? 08.00) lists.sourceforge.net mailing list memberships reminder,FALSE
Life Insurance - Why Pay More?,TRUE
[ILUG] Guaranteed to lose 10-12 lbs in 30 days 10.206,TRUE
Guaranteed to lose 10-12 lbs in 30 days                          11.150,TRUE
Re: Fw: User Name & Password to Membership To 5 Sites zzzz@example.com pviqg,TRUE
[ILUG-Social] re: Guaranteed to lose 10-12 lbs in 30 days 10.148,TRUE
RE: Your Bank Account Information,TRUE
"FORTUNE 500 COMPANY HIRING, AT HOME REPS.",TRUE
Is Your Family Protected?,TRUE
RE: Important Information Concerning Your Bank Account,TRUE
MULTIPLY YOUR CUSTOMER BASE!,TRUE
^^^^^Cell Phone Belt Clips $1.95^^^^^^                           18070,TRUE
wives and girlfriends cheating and whoring around,TRUE
Get the Child Support You Deserve                            11.180,TRUE
FREE Cell Phone + $50 Cash Back!,TRUE
MSNBC: Rates Hit 35 year Low 4.75% ...12304,TRUE
Conference calls/best quality/$.18 per minute!,TRUE
Plans for cable,TRUE
HELP WANTED.  WORK FROM HOME REPS.,TRUE
A CRY FOR HELP,TRUE
ADV: Lowest life insurance rates available!                                                   moode,TRUE
[ILUG] Get the Child Support You Deserve                     10.132,TRUE
[ILUG] BUSINESS,TRUE
Relationship,TRUE
Penile enlargement method - guaranteed !,TRUE
Save 84% on CE Credits,TRUE
The DEBT-$AVER Program              SKYXTGM,TRUE
A CRY FOR HELP,TRUE
Join the Web's Fastest Growing Singles Community                       14.51,TRUE
Mothers you want to fuck,TRUE
Double Your Life Insurance at NO EXTRA COST!...               TCTOOM,TRUE
Re: PROTECT YOUR COMPUTER AGAINST HARMFUL VIRUSES! 21198,TRUE
[ILUG] (no subject),TRUE
[ILUG] Join the Web's Fastest Growing Singles Community 11.67,TRUE
Give Away FREE CD's - Earn $5K in 30 Days!,TRUE
Shape up for summer now,TRUE
Shape up for summer now,TRUE
[±¤°í] ¿äÁò ¶ß´Â Á÷Á¾ Best 5 & ÀÚ°ÝÁõ µû±â ¿­Ç³,TRUE
[±¤°í] ¿äÁò ¶ß´Â Á÷Á¾ Best 5 & ÀÚ°ÝÁõ µû±â ¿­Ç³,TRUE
Re: Your bank account,TRUE
Re: Your bank account,TRUE
Order your Viagra and weight-loss here 6117kFvc5--9,TRUE
Order your Viagra and weight-loss here 6117kFvc5--9,TRUE
Meet other Singles just like you,TRUE
Have You Dreamed Of Your Own Home Based Business?       eIExvv,TRUE
[ILUG] enter Chinese market,TRUE
enter Chinese market,TRUE
Free big cock in Pussy,TRUE
"FORTUNE 500 COMPANY HIRING, AT HOME REPS.",TRUE
Incredible Pictures!!!!!!!!,TRUE
Look What Sandy is Doing in her DORM!!,TRUE
Start Your Private Photo Album Online!                             13.200,TRUE
Attn: SYSTEMWORKS CLEARANCE SALE_ONLY $29.99                         12173,TRUE
ADV: Interest rates slashed! Don't wait!                                                   ccaxc,TRUE
GET IN AT THE TOP!,TRUE
Re: Hi,TRUE
"Best Life Insurance, Lowest Cost...           NTICY",TRUE
"FORTUNE 500 COMPANY HIRING, AT HOME REPS.",TRUE
Competitive Mortgage Rates,TRUE
TEEN LESBIAN WEBSITE,TRUE
ADV: Extended Auto Warranties Here                                                    undoc,TRUE
Claim a Free $25 Kmart(R) Gift Card!,TRUE
Better Sex for $2.99 until 08/26/2002 !!!!,TRUE
ADV: Lowest life insurance rates available!                                                   hsdpr,TRUE
Life Insurance Quotes Without the Hassle...            JHIWNS,TRUE
Get out of debt quick!                                        4179uKlj5-057SXua1524UHkC5-900-28,TRUE
Market Internet Access - No Investment Needed,TRUE
Re: Instant Quote,TRUE
Cheap Fags,TRUE
"zzzz, Is Your web Site Making Money! 2:18:15 PM 8/25/2002",TRUE
Market Internet Access - No Investment Needed,TRUE
re: domain registration savings,TRUE
"8 Free Movie Tickets for doing a 2 Minute survey! Any Movie, Any Theater!",TRUE
Online Doctors will fill your Viagra Prescription Now!!!                QEEB,TRUE
"Fw: PROTECT YOUR COMPUTER,YOU NEED SYSTEMWORKS!DGYWAOG",TRUE
Save now,TRUE
Fw: Re: Account For Cum Shots To: zzzz@example.com OfferID: qxjx,TRUE
"$250,000 for only $6.50 per month.                    qkdjtqsscr",TRUE
WebDesignHQ Newsletter,TRUE
future business ÊÓËÃÑº¤Ø³!,TRUE
[ILUG] Discount Fags,TRUE
Re: Adult Classifieds,TRUE
Low Price Smokes,TRUE
Low Price Tobacco,TRUE
REQUEST FOR MUTUALLY BENEFITTING ENDEAVOUR.,TRUE
** You're -Approved-!,TRUE
Discount Smokes,TRUE
Impaired Risk Case of the Month,TRUE
"[ILUG] ilug,Bigger, Fuller Breasts Naturally In Just Weeks",TRUE
investment,TRUE
Low Cost Easy to Use Conferencing,TRUE
Immediate Reply Needed,TRUE
ADV: Internet marketing & communications; earn $100k/year... uleio,TRUE
I'm ready to bare for you!,TRUE
"BIZ, .INFO, .COM for only $14.95",TRUE
[scoop] CEVIRI YAZILIMLARI,TRUE
Email Marketing,TRUE
More cash for the business you already write - IMMEDIATELY,TRUE
shop your loan to lenders for the best rate        OTQ,TRUE
Re: Want to go on a date?,TRUE
Want to play poker with other people online.,TRUE
Incredible Pictures!!!!!!!!,TRUE
"A must have for ""Gadget"" lovers 7134-4",TRUE
Hosting from ?6.50 per month,TRUE
"zzzz,Increase your breast size. 100% safe!",TRUE
Get the Child Support You Deserve                      10.124,TRUE
"zzzz,All New! Breast Enhancement",TRUE
Re: Your VIP Pass,TRUE
Take your Marketing to the Next Level,TRUE
MSNBC: Rates Hit 35 year Low 4.75% ...12304,TRUE
ADV: Extended Auto Warranties Here                                                   dhzbj,TRUE
MULTIPLY YOUR CUSTOMER BASE!,TRUE
One Sale - Three Commission Streams,TRUE
Plans for cable,TRUE
60 minute free porn movie,TRUE
ADV: Lowest Rates Available on Term Life - Free Quote                                                   ihsxq,TRUE
- Custom Websites for $399 Complete! (1709D@5),TRUE
link to my webcam you wanted,TRUE
ADV: Professional Teeth Whitening At Home!                                                   ovcnd,TRUE
Best news yet,TRUE
Free Merchant Account Information                XAXFT,TRUE
FBI & IRS seized goods at 99% off! Police Auctions!,TRUE
HELP WANTED.  WORK FROM HOME REPS.,TRUE
[scoop] Haberdar olun,TRUE
[ILUG] BANK ERROR IN YOUR FAVOR,TRUE
Online Doctors will fill your Viagra Prescription Now!!!                QEEB,TRUE
Let me know what you think!32482,TRUE
Join the Web's Hottest & Fastest Growing Community                     11.70,TRUE
DON'T LET A COMPUTER VIRUS RUIN YOUR DAY!          12879,TRUE
WWW Form Submission,TRUE
Incredible Pictures!!!!!!!!,TRUE
Guaranteed to lose 10-12 lbs in 30 days with Slim Patch                    10.24,TRUE
Mothers you want to fuck,TRUE
Memory loss?,TRUE
"zzzz,All New! Breast Enhancement",TRUE
CAREER OPPORTUNITY.  WORK FROM HOME,TRUE
ADV: Promote Your Website!,TRUE
Congratualtions zzzz8969 ! !!,TRUE
MSNBC: Rates Hit 18 year Low 4.75% ...28940,TRUE
Get your own fountain of youth! HGH human growth hormone from 21st Century!17441,TRUE
Save $30k even if you've refi'd           1090,TRUE
Chicago Meeting Site,TRUE
"online catalog of articles, adult toys 2009vjtt6-179dML-15",TRUE
*****SPAM*****,TRUE
The Best Critical Illness Policy on the Market,TRUE
Teach and Grow Rich,TRUE
"Find Peace, Harmony, Tranquility, And Happiness Right Now!",TRUE
[ILUG-Social] my webcam is on babe!,TRUE
Iraq Today Daily News - FREE Trial,TRUE
Re: Here is your Free Access,TRUE
Toners and inkjet cartridges for less....               NOAZ,TRUE
WORK FROM HOME.  WE ARE HIRING,TRUE
I just put my webcam on 4u hunnie=),TRUE
"Hey, rates are low. What are you waiting for?",TRUE
Huge natural tits,TRUE
Your Shipment Status,TRUE
Online Doctors will fill your Viagra Prescription Now!!!                QEEB,TRUE
"New, easy to use web conferencing software",TRUE
Sometimes Less is More...,TRUE
Play a Hilarious Phone Prank,TRUE
Everybody Gets Paid - No Recruiting Needed,TRUE
[ILUG-Social] Everybody Gets Paid - No Recruiting Needed,TRUE
Get your OWN piece of history.,TRUE
[ILUG] IMPORTANT.,TRUE
Attn: NORTON SYSTEMWORKS 2002 CLEARANCE SALE!              VOJTGT,TRUE
YOUR ANTICIPATED ASSISTANT IS REQUIRED.,TRUE
Play a Hilarious Phone Prank,TRUE
(_) Increase Your Sales!!!!,TRUE
FREE HGH - Look 10 Years Younger in 3 Weeks!!!     HMUPRZD,TRUE
"Hi,  Low price  inkjet cartridges bvax",TRUE
Internet News Feeds for Executives dfvht,TRUE
Congratulations on Your 6 New Signups,TRUE
"FORTUNE 500 COMPANY HIRING, AT HOME REPS.",TRUE
Tell these cam sluts what to do,TRUE
Make your prints beautiful & SAVE BIG!                 OYDQH,TRUE
---> Undervalued Company,TRUE
Look What Sandy is Doing in her DORM!!,TRUE
Attn: How about being a few pounds lighter?OLIBYKN,TRUE
ADV: Interest rates slashed! Don't wait!                                                   xoxun,TRUE
ADV: Lowest life insurance rates available!                                                   pzcby,TRUE
Attn: NORTON SYSTEMWORKS 2002 BLOWOUT!                 QHZHC,TRUE
"zzzz,Your HGH Request!",TRUE
Attn: How about being a few pounds lighter?OLIBYKN,TRUE
Wanna see me get fisted?,TRUE
"Up to $1,500.00 Part time                         22311",TRUE
Herbal Viagra 30 day trial....                CRUA,TRUE
Fw: NORTON SYSTEMWORKS 2002 FINAL CLEARANCE SALE!           DJHL,TRUE
ADV: Extended Auto Warranties Here                                                   aanfh,TRUE
Get the money you need while mortgage rates are down.,TRUE
Hottest babes!                                                       4139YAEk3--9,TRUE
"How many ""inches"" do you need to satisfy a woman in bed?",TRUE
A better investment than the stock market.,TRUE
Attn: NORTON SYSTEMWORKS CLEARANCE SALE_ONLY $29.99!                  Y,TRUE
Teach and Grow Rich,TRUE
UK's Leading PC Specialist,TRUE
The TBA Doctor Walks the Walk on Diabetes,TRUE
How would you like to create your own DVD library? 4863d-5,TRUE
Take Advantage of Viral Marketing,TRUE
FW: Washington wire,TRUE
"Approved Online, Internet, Buy Viagra              SJHFL",TRUE
taint.org,TRUE
New Insurance Product - No Competition,TRUE
[ILUG] STOP THE MLM INSANITY,TRUE
"Testing a system, please delete",TRUE
"!Gorgeous,Custom Websites - $399 Complete! (4156cumG9-855YQKc5@17)",TRUE
Fw: NORTON SYSTEMWORKS 2002 CLEARANCE SALE!        11058,TRUE
FW: Make Money Fast And Legal! As Seen on TV! 65000$+,TRUE
** You're approved. **,TRUE
"Fw: VIRUS PROTECTION IS A MUST, YOU NEED SYSTEMWORKS! CPTJ",TRUE
ADV:  Harvest lots of E-mail addresses quickly !,TRUE
take advantage of this offer                24344,TRUE
you can watch me,TRUE
Place Your LTC Declines with Us,TRUE
you can watch me,TRUE
CyberAge Dating - Invitation from Jenny,TRUE
Re: You want sex? 7099ocYT9-261UccU3485gGCz0-11-27,TRUE
Welcome to the concept of RESIDUAL Income!,TRUE
URGENT BUSINESS ASSISTANCE.,TRUE
Z-app the Competition with Roster,TRUE
"$14.95 per year for .COM, .BIZ, and .INFO extensions",TRUE
"eBay, Be Debt Free by 2003!                      8119",TRUE
<---- FREAK ME ---->,TRUE
Please help Home Entertainment Companies with Survey - Win a DVR!,TRUE
We Dare You to Find a Better Annuity,TRUE
Interest Rates at Forty Yr. Lows,TRUE
Business Proposal.,TRUE
"Over $100,000 Per Year Possible On The Net!  No Illegal MLM Junk! Time:11:43:57 PM",TRUE
Seeking Your Partnership,TRUE
Customized Warez CDs,TRUE
[ILUG] assistance needed,TRUE
A marketplace where lenders compete for your business LFHLXHU,TRUE
"!Gorgeous,Custom Websites - $349 Complete! (9009zRlD0-486vNhZ47@18)",TRUE
